"Quanto ao lixo produzido na sua residência, há alguma separação antes do descarte?",
Sim,Não
,X
,X
,X
X,
,X
X,
X,
,X
X,
,X
,X
,X
X,
,X
X,
X,
,X
,X
,X
X,
,X
,X
,X
,X
,X
,X
,X
,X
,X
X,
,X
X,
,X
,X
,X
,X
,X
,X
,X
X,
,X
,X
,X
X,
,X
,X
,X
X,
,X
,X
,X
X,
,X
,X
,X
,X
,X
,X
X,
,X
,X
,X
,X
,X
,X
,X
X,
,X
,X
,X
,X
X,
X,
X,
,X
X,
,X
,X
X,
,X
X,
,X
X,
X,
X,
,X
,X
,X
,X
,X
X,
X,
X,
X,
,X
X,
,X
,X
,X
,X
X,
,X
